train_acc,train_loss,val_acc,val_loss
0.6488800000000001,1.2052488,0.8119620253164557,0.60241807
0.81997,0.54766965,0.8375316455696203,0.47016048
0.84408,0.45964485,0.8599367088607596,0.41125506
0.8544700000000001,0.42250267,0.8572784810126585,0.41128662
0.8631099999999999,0.39379948,0.8666455696202531,0.3751734
0.8680599999999999,0.37640515,0.8754430379746835,0.3603215
0.87294,0.361791,0.8784810126582279,0.35461277
0.8761099999999999,0.35076642,0.8727848101265822,0.3555095
0.87821,0.3412693,0.8818354430379748,0.3406192
0.88066,0.33459747,0.8826582278481011,0.33583918
0.8820600000000002,0.32636237,0.884367088607595,0.32777327
0.8843300000000001,0.32112908,0.8811392405063291,0.3434313
0.8862300000000001,0.31351396,0.8855696202531647,0.3309529
0.88888,0.30863017,0.8830379746835444,0.33247146
0.88943,0.3041069,0.8903164556962027,0.3176163
0.8918499999999999,0.29889664,0.8863924050632912,0.3209904
0.8930999999999999,0.29526344,0.8892405063291139,0.31242427
0.89373,0.29050118,0.8846202531645571,0.31577995
0.8934900000000001,0.2878598,0.8859493670886077,0.31933624
0.89625,0.28391725,0.8862658227848101,0.3216945
0.89659,0.28119713,0.8886708860759496,0.3181977
0.89727,0.27801695,0.8888607594936708,0.31065428
0.8988200000000001,0.27516273,0.8917721518987343,0.30981103
0.8991100000000001,0.27010804,0.8924050632911392,0.3116031
0.90159,0.26752463,0.8913291139240509,0.31398845
0.9017000000000001,0.2653364,0.8940506329113928,0.30406198
0.90234,0.26253146,0.8894303797468356,0.31458834
0.9027200000000001,0.25942102,0.8848101265822785,0.32135734
0.9040800000000001,0.25782472,0.8870253164556963,0.31430608
0.9044000000000001,0.25534874,0.887025316455696,0.31743988
0.9060799999999999,0.25207856,0.8827215189873417,0.3283148
0.9061,0.25011104,0.8902531645569618,0.3103924
0.90724,0.24676083,0.8908860759493672,0.3131483
0.9076700000000001,0.24335082,0.8888607594936708,0.33126146
0.90777,0.24217393,0.8872151898734177,0.31722707
0.9090199999999999,0.24009325,0.8871518987341773,0.32100338
0.91052,0.23676443,0.8915189873417723,0.32846335
0.9108999999999998,0.2348096,0.890506329113924,0.31962904
0.91153,0.23195212,0.8898734177215192,0.31639686
0.91215,0.2301816,0.8918987341772153,0.3211596
0.91379,0.22662708,0.8848101265822784,0.33281717
0.9136,0.22548582,0.8882911392405063,0.32840574
0.91517,0.22151373,0.8886075949367089,0.32356152
0.9153199999999999,0.21912198,0.8917088607594936,0.32499728
0.91662,0.21746372,0.8865822784810126,0.33769965
0.91623,0.21629626,0.8875316455696204,0.33612108
0.91699,0.21308662,0.8893670886075948,0.33559182
0.9192100000000001,0.20922118,0.8841772151898736,0.34890535
0.9191800000000001,0.20787053,0.8863291139240506,0.339339
0.91911,0.20564446,0.8864556962025316,0.33646035
0.92152,0.20316875,0.8867721518987343,0.3670691
0.92217,0.20011137,0.8862658227848101,0.35025424
0.92263,0.19937564,0.885506329113924,0.35785323
0.9234399999999999,0.19656332,0.8815189873417721,0.3724493
0.9232899999999999,0.19449295,0.8825949367088607,0.35909846
0.92412,0.19143319,0.8830379746835442,0.36770406
0.92567,0.19066852,0.8820253164556963,0.37432736
0.9266199999999999,0.18719633,0.8858227848101267,0.36308715
0.9274600000000001,0.18481936,0.8868987341772152,0.37351534
0.92761,0.18379718,0.884493670886076,0.36556327
0.9289499999999999,0.1804733,0.8850000000000001,0.38450834
0.9304799999999999,0.17827013,0.8815189873417721,0.36078358
0.9298299999999999,0.1771538,0.8831645569620251,0.3670758
0.9314,0.17382884,0.8837974683544305,0.38690075
0.9309399999999999,0.17287813,0.8787974683544303,0.40106264
0.9331899999999999,0.16941996,0.8834810126582279,0.40683
0.9336099999999999,0.1680647,0.8829113924050633,0.3953816
0.93503,0.16566977,0.8780379746835444,0.39928398
0.9357199999999999,0.16300821,0.88,0.41948375
0.9355,0.1622882,0.8779113924050633,0.42261583
0.9373999999999999,0.15851676,0.8774050632911392,0.43007544
0.93643,0.15925549,0.877974683544304,0.41388056
0.93778,0.15618253,0.8796202531645569,0.4223712
0.9391699999999998,0.15333067,0.8773417721518988,0.44773585
0.93973,0.15162711,0.8806329113924052,0.42783096
0.94069,0.14910541,0.8746202531645569,0.44546267
0.94131,0.14785865,0.8779113924050631,0.45130765
0.94207,0.14667398,0.8722784810126581,0.46612424
0.9419299999999999,0.14444554,0.8783544303797468,0.47768596
0.94407,0.1410705,0.8729113924050632,0.45748466
0.94447,0.1399555,0.8759493670886076,0.4615759
0.9449199999999999,0.13813348,0.8743670886075948,0.46240413
0.9453999999999999,0.13618048,0.8737974683544304,0.4834393
0.9457199999999999,0.13607524,0.8768987341772153,0.47274944
0.94677,0.13343616,0.8742405063291139,0.47858384
0.94856,0.13062717,0.8719620253164556,0.47797886
0.94843,0.12919687,0.8721518987341773,0.5101211
0.9496499999999999,0.12622787,0.8749367088607596,0.51293445
0.94998,0.12568855,0.8695569620253165,0.5108684
0.95061,0.12464058,0.874113924050633,0.52100277
0.9509299999999999,0.123175986,0.8743037974683543,0.5299542
0.95147,0.12213892,0.8769620253164558,0.5254742
0.9523999999999999,0.118608594,0.8718354430379746,0.55653346
0.95199,0.12023038,0.8762025316455696,0.5664886
0.95434,0.11613619,0.869240506329114,0.5064307
0.95427,0.114209995,0.868987341772152,0.5533223
0.95409,0.11628967,0.8753797468354431,0.5541323
0.9559000000000001,0.11162554,0.8674050632911393,0.6097165
0.9548799999999998,0.11288444,0.871962025316456,0.570817
0.95644,0.1091443,0.8675316455696203,0.5542258
