train_acc,train_loss,val_acc,val_loss
0.68981,1.0372773,0.8264556962025316,0.5260241
0.83838,0.4807584,0.8550632911392406,0.42541486
0.8573,0.41015705,0.8620886075949368,0.39193848
0.86766,0.37923586,0.8726582278481012,0.360747
0.8740500000000001,0.35617632,0.8789240506329112,0.34109497
0.87889,0.33884862,0.8763924050632913,0.34730795
0.88348,0.3261828,0.8830379746835442,0.33180153
0.8856300000000001,0.31549683,0.880759493670886,0.33300173
0.88821,0.30603787,0.8898734177215192,0.31338823
0.89151,0.2963949,0.8886708860759496,0.31448993
0.89322,0.29074347,0.8903164556962023,0.3184479
0.8940600000000001,0.2847649,0.8894936708860759,0.31766582
0.89616,0.2788255,0.8858860759493669,0.32225972
0.89876,0.27271008,0.8928481012658227,0.30659032
0.90042,0.26678938,0.8924050632911392,0.3068252
0.9014500000000001,0.26260063,0.8868354430379747,0.31136853
0.90244,0.25941935,0.8907594936708861,0.29942948
0.90431,0.25332433,0.8910126582278481,0.2969206
0.9044200000000001,0.24850327,0.8912658227848103,0.3049228
0.9060799999999999,0.246434,0.8932911392405063,0.31351516
0.90825,0.24127233,0.8910759493670886,0.30824196
0.9084099999999999,0.23792912,0.8933544303797467,0.30752632
0.90968,0.23378232,0.8939240506329115,0.31662187
0.9115,0.22907059,0.8929746835443039,0.31125247
0.91224,0.22696152,0.8935443037974684,0.31484118
0.91313,0.22287695,0.8912025316455696,0.30445027
0.9151199999999999,0.2193485,0.8863291139240508,0.32658875
0.9153399999999999,0.2156898,0.8919620253164557,0.3134968
0.9171099999999999,0.21242203,0.886772151898734,0.32205394
0.917,0.20965818,0.8922151898734177,0.3284362
0.91922,0.20496659,0.879240506329114,0.35021025
0.91982,0.20279025,0.8892405063291139,0.33161974
0.92223,0.19849922,0.8891772151898735,0.34210315
0.9226899999999999,0.1947315,0.8882911392405065,0.3521789
